transaction_id,customer_id,fecha_transaccion,tipo_transaccion,monto,moneda,canal,estado,comision,pais_origen
TXN_001476,4144.0,2024-03-22,inversion,2137.6175879656657,CLP,app_movil,pendiente,0.0017642317158789134,Chile
TXN_001477,1552.0,2024-09-02,pago,4472.930657716109,CLP,web,pendiente,3.9717573191368816,Chile
TXN_001478,9907.0,2023-10-18,retiro,1117.7489318828236,MXN,app_movil,completada,0.025518867033005863,Chile
TXN_001479,6383.0,2024-11-01,pago,39.38798131589166,CLP,cajero,completada,0.014069154428729507,Mexico
TXN_001480,4911.0,2024-02-16,pago,3857.5748905453615,EUR,web,completada,1.8909445179610107,Chile
TXN_001481,4389.0,2024-09-06,deposito,4288.0213234623425,EUR,app_movil,completada,7.26280102077129,Chile
TXN_001482,9442.0,2023-10-08,retiro,414.9615091785558,USD,app_movil,pendiente,3.8749603436943656,Peru
TXN_001483,3430.0,2023-02-12,transferencia,2934.78430961346,CLP,web,completada,0.5807551710756154,Colombia
TXN_001484,1458.0,2024-04-30,deposito,176.35293382672486,MXN,app_movil,completada,0.4379714420349063,Argentina
TXN_001485,1207.0,2024-08-18,transferencia,24.548017507609526,CLP,app_movil,completada,1.9675989495577288,Mexico
TXN_001486,1899.0,2024-12-03,pago,128.96916464999748,USD,web,completada,3.459122021804487,Chile
TXN_001487,1021.0,2023-02-20,pago,5398.904270363628,EUR,sucursal,completada,0.8990806237224329,Chile
TXN_001488,9601.0,2023-07-29,pago,43.093842203021346,EUR,cajero,completada,1.1325166680388332,Colombia
TXN_001489,1894.0,2023-05-06,pago,403.13920449959085,EUR,web,completada,0.24544181960554787,Peru
TXN_001490,1514.0,2024-05-06,transferencia,424.6289972388078,CLP,web,completada,0.3316993434865799,Chile
TXN_001491,8294.0,2024-05-23,transferencia,186.89344358576795,EUR,sucursal,completada,1.6802877989821574,Peru
TXN_001492,5904.0,2024-08-03,transferencia,207.4141668265251,USD,web,cancelada,0.21663230461103414,Mexico
TXN_001493,8867.0,2023-09-15,pago,449.6069251408932,MXN,app_movil,completada,0.45140896739791575,Chile
TXN_001494,5109.0,2023-07-07,inversion,173.6004660943458,EUR,cajero,completada,0.5349146868378728,Mexico
TXN_001495,8179.0,2023-08-18,transferencia,47.79458049233506,USD,app_movil,completada,1.1737025246241954,Mexico
TXN_001496,2560.0,2023-07-08,inversion,556.9903497733579,USD,app_movil,completada,0.09336988806204685,Chile
TXN_001497,2266.0,2024-02-19,deposito,2018.378759157654,MXN,web,completada,1.3853784576434571,Chile
TXN_001498,4638.0,2023-01-10,deposito,1486.7663088351287,CLP,app_movil,completada,5.281000118733297,Colombia
TXN_001499,9941.0,2023-04-24,deposito,119.74886987958762,EUR,app_movil,cancelada,0.04953573613808686,Mexico
TXN_001500,4427.0,2023-03-17,retiro,61.75396147758428,USD,app_movil,completada,1.9938352401696093,Chile
TXN_001501,5780.0,2024-11-06,transferencia,263.411691916094,USD,web,completada,3.613856249406148,Argentina
TXN_001502,2927.0,2024-05-16,pago,4237.324202504477,USD,sucursal,completada,0.7492729895425055,Chile
TXN_001503,3356.0,2023-03-26,deposito,1062.5182939007816,EUR,app_movil,completada,0.2820180929168033,Chile
TXN_001504,5790.0,2023-02-18,deposito,1159.7352382850738,EUR,app_movil,completada,0.0886140110984605,Chile
TXN_001505,1306.0,2024-05-09,retiro,1532.6988698999053,EUR,app_movil,fallida,2.065104560485522,Peru
TXN_001506,8979.0,2024-11-19,transferencia,758.3536577435682,CLP,web,completada,1.6069707072451558,Mexico
TXN_001507,4665.0,2024-01-22,deposito,483.43304304247164,USD,web,completada,0.5208991670980577,Colombia
TXN_001508,8057.0,2024-01-24,pago,1089.4849547487222,USD,app_movil,completada,3.563031918732874,Argentina
TXN_001509,1661.0,2023-08-06,pago,177.81627310611574,USD,app_movil,completada,2.6598760873420106,Colombia
TXN_001510,5644.0,2024-12-01,pago,48.34222889640251,USD,web,pendiente,0.6471126129986531,Chile
TXN_001511,9503.0,2023-12-12,deposito,1193.3209361081483,USD,web,completada,2.7996755033219323,Colombia
TXN_001512,3920.0,2023-08-18,retiro,2582.7426569791483,EUR,app_movil,completada,0.5620597310501902,Colombia
TXN_001513,9946.0,2023-09-12,pago,75.38830003063177,CLP,app_movil,completada,2.249506790116692,Chile
TXN_001514,7236.0,2023-08-24,retiro,1384.206352407484,CLP,app_movil,completada,0.25236274878559206,Chile
TXN_001515,7078.0,2023-01-26,pago,5019.81605750057,CLP,sucursal,completada,2.3568665535123468,Colombia
TXN_001516,1352.0,2024-08-06,transferencia,402.07180712810936,EUR,cajero,completada,0.5456510759066506,
TXN_001517,8005.0,2023-09-18,transferencia,118.27314325913096,CLP,web,completada,1.69945861438069,Chile
TXN_001518,1158.0,2023-09-28,transferencia,485.18390774532526,USD,cajero,completada,0.37860501449686995,Colombia
TXN_001519,1956.0,2023-05-03,pago,176.65506531595943,MXN,web,completada,2.58901310111031,Peru
TXN_001520,3071.0,2024-10-17,pago,159.95696896055884,USD,cajero,completada,0.12562311842870733,Chile
TXN_001521,9595.0,2023-09-14,deposito,772.6113191945243,USD,app_movil,completada,0.36164804564231384,Mexico
TXN_001522,4453.0,2024-10-17,deposito,36.394067749827144,USD,app_movil,completada,0.40701638550067326,Mexico
TXN_001523,7675.0,2024-02-25,transferencia,46.25208834117051,MXN,web,completada,0.0844450868581642,Colombia
TXN_001524,1955.0,2023-09-16,transferencia,415.2730769422444,MXN,web,completada,2.733081636019351,Argentina
TXN_001525,7295.0,2023-02-16,transferencia,390.15230621022374,CLP,app_movil,completada,,Colombia
TXN_001526,2712.0,2024-06-08,pago,675.4180723305229,EUR,app_movil,completada,3.013742688134246,Mexico
TXN_001527,5703.0,2023-07-27,transferencia,6719.964042773206,EUR,app_movil,completada,3.9412741809262,Argentina
TXN_001528,7563.0,2023-11-07,transferencia,471.90186654816915,MXN,app_movil,completada,0.01205155786600491,Chile
TXN_001529,6631.0,2023-05-29,inversion,989.557848315649,EUR,app_movil,completada,0.2508316009608732,Chile
TXN_001530,2394.0,2024-03-13,retiro,93.38218577453387,MXN,web,completada,1.6375130508978366,Mexico
TXN_001531,5732.0,2023-06-04,transferencia,1276.5373491406942,USD,cajero,completada,7.621541465587658,Chile
TXN_001532,4714.0,2024-11-08,pago,183.1698203033317,USD,web,completada,2.1618174377532964,Chile
TXN_001533,1529.0,2023-03-31,pago,449.0486567832984,CLP,cajero,pendiente,0.9372465846602887,Chile
TXN_001534,3958.0,2024-11-28,retiro,342.6560116292052,USD,cajero,completada,0.31599786250558193,Colombia
TXN_001535,8904.0,2023-12-24,pago,1899.7191764665442,MXN,app_movil,completada,0.3317212355244722,Peru
TXN_001536,4591.0,2023-06-23,transferencia,56.54490879944659,EUR,app_movil,completada,0.901196521902448,Chile
TXN_001537,7895.0,2023-08-05,deposito,13.133182569332519,MXN,app_movil,completada,2.5022000852547093,Mexico
TXN_001538,1525.0,2024-03-31,pago,292.9057703433725,USD,cajero,completada,0.06467305260624966,Chile
TXN_001539,7477.0,2024-08-31,transferencia,814.681211638725,CLP,app_movil,completada,3.8234873360671955,Colombia
TXN_001540,1001.0,2024-09-20,pago,506.9457843798314,EUR,web,completada,,Mexico
TXN_001541,1374.0,2023-07-18,pago,2561.392554351175,EUR,app_movil,completada,4.393145868958066,Argentina
TXN_001542,5648.0,2024-04-30,pago,777.4808482464097,EUR,cajero,completada,4.884313023168566,Chile
TXN_001543,3365.0,2024-06-16,transferencia,173.161987825254,MXN,app_movil,completada,0.030916286510294978,Mexico
TXN_001544,2525.0,2023-07-19,pago,12.32795895735373,EUR,cajero,completada,7.614633843218882,Chile
TXN_001545,2646.0,2024-01-06,transferencia,282.59976783197163,USD,,completada,0.9125395118805688,Mexico
TXN_001546,1013.0,2024-03-23,retiro,1885.4814970915488,MXN,app_movil,completada,4.069412406664371,Peru
TXN_001547,5599.0,2023-09-05,transferencia,224.06323833317396,USD,web,completada,0.4135782113471773,Peru
TXN_001548,3278.0,2023-09-21,transferencia,420.9358284234485,USD,sucursal,completada,1.1830800735797602,Chile
TXN_001549,4155.0,2023-02-27,deposito,759.0293010504706,USD,web,completada,0.0903386706884368,Peru
TXN_001550,9321.0,2023-10-29,retiro,87.97577026123768,CLP,cajero,completada,0.08180232206357153,Chile
TXN_001551,4814.0,2023-01-31,retiro,1027.469071264504,USD,web,completada,5.739119307749916,Chile
TXN_001552,4216.0,2024-05-12,pago,4701.715330271386,USD,web,completada,3.327858023751485,Peru
TXN_001553,9219.0,2023-09-06,transferencia,311.307127205535,MXN,app_movil,completada,1.509305068972757,Chile
TXN_001554,3113.0,2024-08-27,deposito,74.17323473571885,CLP,app_movil,fallida,1.4908110327511248,Chile
TXN_001555,5356.0,2023-09-28,deposito,365.0734110293075,USD,app_movil,completada,2.762650403545148,Chile
TXN_001556,6543.0,2024-08-28,transferencia,14.345321154482507,CLP,sucursal,completada,0.8360942056646429,Chile
TXN_001557,5555.0,2024-10-27,inversion,668.7129507747754,MXN,sucursal,completada,2.8698709900301687,Chile
TXN_001558,8062.0,2024-01-29,transferencia,795.055216113144,USD,web,completada,1.327209300564771,Peru
TXN_001559,4374.0,2024-05-16,inversion,4981.341148891213,CLP,app_movil,completada,2.031765848860075,Mexico
TXN_001560,7430.0,2024-08-14,retiro,301.57170371237453,EUR,app_movil,completada,6.695092394446384,Mexico
TXN_001561,4466.0,2023-03-25,deposito,744.511283054203,EUR,sucursal,completada,1.2747270843249066,Chile
TXN_001562,4081.0,2023-12-31,inversion,110.83779723498738,EUR,app_movil,pendiente,1.0839607294772267,Mexico
TXN_001563,1629.0,2024-07-02,deposito,236.36076881767332,EUR,cajero,completada,4.723591376289011,
TXN_001564,1269.0,2023-12-08,transferencia,40.94467826710501,USD,,fallida,4.6574576617002155,Peru
TXN_001565,6724.0,2024-02-11,pago,301.2123711854557,CLP,app_movil,completada,9.764141676945416,Argentina
TXN_001566,6897.0,2024-02-29,transferencia,255.19712091402792,USD,cajero,pendiente,1.600854627491616,Mexico
TXN_001567,4432.0,2023-04-03,pago,631.9432836965001,EUR,app_movil,pendiente,0.8439865202512107,Argentina
TXN_001568,7276.0,2024-09-05,deposito,158.31784341237798,USD,app_movil,completada,0.5499004369566225,Chile
TXN_001569,6895.0,2024-02-16,pago,457.1529540452787,CLP,sucursal,completada,0.06938239628397339,Chile
TXN_001570,8115.0,2024-03-07,pago,244.674784019752,USD,web,completada,2.5945798540572658,Colombia
TXN_001571,7656.0,2024-11-08,deposito,245.36598630367342,EUR,web,completada,0.5317789933190171,Chile
TXN_001572,1575.0,2023-06-08,retiro,455.11197562344097,EUR,web,fallida,1.8660646126042388,Chile
TXN_001573,8029.0,2023-01-14,transferencia,428.71159214967236,CLP,app_movil,completada,4.968030862827691,Argentina
TXN_001574,7099.0,2024-01-08,pago,1263.6517955826778,EUR,app_movil,completada,6.000027146285129,
TXN_001575,4192.0,2023-08-13,transferencia,336.6471835352504,CLP,app_movil,completada,0.00883977461477744,Chile
TXN_001576,4178.0,2024-05-19,deposito,238.69151268800144,USD,app_movil,completada,0.7627405620963887,Colombia
TXN_001577,7052.0,2023-03-14,transferencia,307.59649176131416,USD,app_movil,completada,3.632653941712549,Peru
TXN_001578,3734.0,2023-09-06,deposito,138.1035580988786,EUR,web,completada,1.5376613633145804,Peru
TXN_001579,7116.0,2024-05-25,transferencia,235.12877896613884,MXN,app_movil,completada,3.295408990043893,Mexico
TXN_001580,4568.0,2024-08-25,transferencia,8490.796317027633,USD,web,completada,3.839048633961556,Colombia
TXN_001581,3203.0,2023-08-04,inversion,102.61476789284174,USD,app_movil,pendiente,1.169038409526388,Colombia
TXN_001582,2390.0,2024-08-24,transferencia,265.6063961443323,USD,app_movil,completada,0.889398409339337,Colombia
TXN_001583,2742.0,2024-06-24,pago,225.60078632375442,EUR,app_movil,completada,1.2155295681297207,Mexico
TXN_001584,2925.0,2023-08-08,transferencia,278.451133738694,USD,cajero,completada,2.1156809579299565,Mexico
TXN_001585,1619.0,2024-12-27,pago,245.4617269431071,CLP,app_movil,completada,0.9150726296246997,Mexico
TXN_001586,2274.0,2023-08-09,pago,613.303642521908,USD,web,completada,2.983205655800146,Argentina
TXN_001587,1956.0,2024-01-24,pago,31.023263170508375,USD,web,completada,4.686664049101157,Chile
TXN_001588,2939.0,2024-07-07,transferencia,1911.7172651435044,USD,app_movil,completada,0.6634384661638433,Chile
TXN_001589,4953.0,2024-10-08,pago,1041.9760104664374,EUR,web,completada,6.704222761041563,Colombia
TXN_001590,1968.0,2023-02-11,deposito,62.53288765993505,EUR,cajero,completada,1.9495631368889998,Chile
TXN_001591,1281.0,2024-11-06,retiro,13.415142289552078,USD,web,completada,4.210237125286107,Mexico
TXN_001592,7262.0,2023-10-10,pago,93.1668322110166,MXN,app_movil,pendiente,0.21944321230160552,Chile
TXN_001593,2058.0,2023-02-27,deposito,280.33920260887953,USD,web,completada,0.5793658444512838,Mexico
TXN_001594,5293.0,2024-06-20,transferencia,19349.809395277618,CLP,web,completada,0.7743245022597146,Argentina
TXN_001595,6178.0,2023-03-14,transferencia,911.3121166882881,EUR,app_movil,completada,0.7214294749250096,Colombia
TXN_001596,7980.0,2023-05-09,transferencia,26.805726129094506,USD,app_movil,pendiente,0.37714890677401347,Chile
TXN_001597,2229.0,2024-08-21,transferencia,143.38262304980992,CLP,app_movil,pendiente,4.052953692101182,Argentina
TXN_001598,5585.0,2024-03-01,transferencia,372.47925522233123,CLP,app_movil,pendiente,,Chile
TXN_001599,9467.0,2024-10-26,pago,590.2376966511983,USD,app_movil,completada,6.600725658690518,Mexico
TXN_001600,3740.0,2024-11-24,deposito,56.14157972326481,EUR,app_movil,completada,1.751604946667821,Mexico
TXN_001601,3289.0,2023-05-05,inversion,329.4796718253523,USD,app_movil,completada,0.29791585424083195,Argentina
TXN_001602,2239.0,2023-03-08,transferencia,137.48863973498396,EUR,cajero,pendiente,1.5788964254621756,Chile
TXN_001603,6370.0,2023-01-06,deposito,77.0428804721048,USD,web,completada,10.085846280376412,Colombia
TXN_001604,1125.0,2024-09-28,retiro,595.4952844048775,CLP,cajero,pendiente,1.665608017576243,Chile
TXN_001605,8473.0,2023-11-10,deposito,1287.9611718931842,USD,web,completada,0.0037421890713436067,Chile
TXN_001606,6342.0,2023-11-22,transferencia,1424.4797174075088,USD,app_movil,completada,5.408511924390763,Argentina
TXN_001607,8351.0,2024-07-18,transferencia,954.8741261363175,USD,app_movil,completada,0.5354828469521005,Mexico
TXN_001608,7638.0,2024-07-31,transferencia,191.31967121255965,USD,cajero,completada,2.33289842676708,Colombia
TXN_001609,7570.0,2024-05-20,pago,1178.296042657773,EUR,app_movil,completada,1.4475433393045452,Chile
TXN_001610,4249.0,2023-03-23,deposito,641.3540580976091,USD,app_movil,completada,0.7873707947889458,Colombia
TXN_001611,8595.0,2024-08-21,transferencia,493.19903980851274,CLP,app_movil,completada,0.6643536166866899,Peru
TXN_001612,7294.0,2023-01-02,transferencia,161.17009813848583,USD,app_movil,completada,5.283397781133632,Mexico
TXN_001613,7527.0,2023-07-23,deposito,191.4613209769875,CLP,app_movil,completada,4.859153454088586,Mexico
TXN_001614,6757.0,2024-10-23,retiro,450.7128336354605,EUR,app_movil,completada,1.4395361463962715,Argentina
TXN_001615,2969.0,2024-02-08,pago,15674.832826657987,MXN,app_movil,fallida,0.5981472760779004,Peru
TXN_001616,1891.0,2023-04-13,OTRO,633.8825723298628,MXN,web,completada,0.21593233077082577,Mexico
TXN_001617,5470.0,2024-06-19,pago,161.29213867046295,CLP,app_movil,completada,0.34057187152087415,Colombia
TXN_001618,8175.0,2024-01-03,transferencia,115.74804842277847,CLP,web,completada,1.4773426161870211,Colombia
TXN_001619,9320.0,2023-07-31,pago,192.93437033860187,USD,web,completada,0.7358472636849345,Chile
TXN_001620,7812.0,2024-07-30,deposito,10571.745171348322,CLP,web,completada,0.08595726649758671,Mexico
TXN_001621,8519.0,2023-07-28,inversion,221.6534289276397,MXN,app_movil,completada,1.2145533210077197,Argentina
TXN_001622,5612.0,2023-04-27,transferencia,1572.3173070919033,USD,web,completada,2.742333071439765,Argentina
TXN_001623,2198.0,2024-09-19,pago,229.54696103010124,EUR,app_movil,completada,4.445610057339355,Peru
TXN_001624,6238.0,2024-04-22,pago,596.9162458960734,USD,app_movil,completada,1.7603228810432936,Chile
TXN_001625,7089.0,2023-04-15,pago,1322.9480691654524,EUR,web,fallida,2.569585855968971,Argentina
TXN_001626,7257.0,2024-05-09,transferencia,171.08247074261064,EUR,app_movil,completada,0.9053350500557944,Mexico
TXN_001627,8705.0,2023-02-15,pago,154.21265380750094,EUR,app_movil,completada,1.3713034008444858,Chile
TXN_001628,4719.0,2023-11-27,retiro,4857.623189857591,EUR,app_movil,cancelada,2.615904522317712,Colombia
TXN_001629,1302.0,2023-08-04,deposito,1766.7365069802486,MXN,app_movil,completada,2.6013949688587283,Peru
TXN_001630,1986.0,2024-05-06,pago,1320.820585396589,EUR,app_movil,completada,1.1051233793775022,Chile
TXN_001631,5440.0,2024-03-24,transferencia,1314.1093827531993,CLP,sucursal,completada,1.5690664426147067,Peru
TXN_001632,5909.0,2024-06-19,transferencia,803.8102488782524,USD,app_movil,completada,5.15024064191305,Argentina
TXN_001633,4072.0,2024-05-25,pago,8322.048519229871,EUR,app_movil,completada,1.9993316650559094,Chile
TXN_001634,4124.0,2024-04-02,retiro,430.89414333057147,EUR,web,fallida,2.0576573636344726,Peru
TXN_001635,9125.0,2024-06-30,inversion,959.002374408245,USD,web,completada,3.0707054532297415,Argentina
TXN_001636,4291.0,2024-06-19,pago,45.7700802094061,USD,cajero,completada,0.24483905188072472,Chile
TXN_001637,5033.0,2024-06-23,pago,117.0450578057663,EUR,cajero,fallida,1.4799924847009849,Chile
TXN_001638,6105.0,2024-04-28,retiro,66.60445720103526,EUR,web,cancelada,6.409538399196115,Chile
TXN_001639,1703.0,2023-01-16,pago,2727.3763313177274,EUR,sucursal,completada,0.8977696731893388,Chile
TXN_001640,9133.0,2024-07-24,deposito,8.768710602973746,USD,app_movil,completada,0.698905449616772,Colombia
TXN_001641,1574.0,2023-08-31,transferencia,220.64056303559045,USD,web,completada,1.8386304300552614,Chile
TXN_001642,6704.0,2023-07-26,deposito,4.524196969092254,EUR,cajero,completada,,Argentina
TXN_001643,8848.0,2023-09-28,pago,115.93945982121345,USD,web,completada,1.6236144056698245,Argentina
TXN_001644,6208.0,2024-12-05,retiro,193.17114843460678,USD,sucursal,completada,0.33838111990393915,Chile
TXN_001645,7924.0,2024-12-30,retiro,3220.5474534642276,USD,app_movil,completada,1.7340178566721673,Mexico
TXN_001646,4828.0,2023-04-25,transferencia,731.3863983661787,USD,app_movil,completada,1.84451290110607,Mexico
TXN_001647,4230.0,2024-08-02,deposito,115.61754464485554,USD,sucursal,completada,1.0839463527486952,Mexico
TXN_001648,1488.0,2023-10-26,retiro,1996.0900669937735,USD,app_movil,completada,0.9649507193315621,Chile
TXN_001649,8114.0,2024-04-27,pago,414.36547812599,USD,web,completada,,Chile
TXN_001650,4173.0,2024-02-01,transferencia,426.8148395106572,EUR,app_movil,fallida,0.8037101876166669,Chile
TXN_001651,2667.0,2024-01-29,transferencia,66.41963617836683,USD,web,completada,1.3796891491090932,Chile
TXN_001652,5114.0,2023-03-16,pago,91.37568632708751,EUR,cajero,completada,0.5691309376313402,Peru
TXN_001653,4553.0,2024-04-26,pago,117.02107538616558,MXN,app_movil,pendiente,3.054190749306252,Chile
TXN_001654,8761.0,2023-04-13,deposito,432.5473973998549,CLP,app_movil,completada,2.469106246713251,Chile
TXN_001655,2000.0,2023-10-24,transferencia,453.4244173345246,USD,app_movil,completada,0.6275206594079774,Mexico
TXN_001656,2388.0,2023-06-27,retiro,4089.3405253321203,MXN,cajero,completada,0.2050294998336913,Chile
TXN_001657,6450.0,2023-08-03,transferencia,718.7997103217518,USD,web,completada,0.0003601103858523857,Chile
TXN_001658,4712.0,2023-11-11,transferencia,6.94937313768215,USD,app_movil,completada,1.8162426470007336,Mexico
TXN_001659,2367.0,2023-02-08,pago,598.222633691089,MXN,app_movil,fallida,0.4749001731217246,Mexico
TXN_001660,9189.0,2023-09-16,pago,45.83167590668547,CLP,cajero,completada,0.025324599442451384,Chile
TXN_001661,1454.0,2024-12-16,transferencia,94.73121948563559,EUR,cajero,completada,0.8897177167101109,Mexico
TXN_001662,3772.0,2023-01-07,transferencia,119.31246312343973,EUR,,completada,6.540257309487499,Mexico
TXN_001663,4726.0,2023-02-18,transferencia,149.15596668175743,EUR,app_movil,completada,2.3419970140053876,Mexico
TXN_001664,8232.0,2024-06-21,deposito,51.27872310939305,USD,web,completada,3.9005310809496465,Colombia
TXN_001665,5806.0,2023-06-10,retiro,547.4236528832323,USD,web,completada,0.31269741672113094,Chile
TXN_001666,3190.0,2023-06-25,pago,48.608410542480975,EUR,sucursal,completada,0.15222521629239907,Mexico
TXN_001667,3875.0,2024-08-13,deposito,688.8347561828006,MXN,app_movil,completada,0.02319349319375073,Colombia
TXN_001668,6592.0,2023-01-02,deposito,11561.73960299052,USD,web,completada,6.231839445872348,Argentina
TXN_001669,,2024-03-30,transferencia,54.92460417497935,CLP,web,fallida,0.7139292156418099,Peru
TXN_001670,9927.0,2024-10-05,inversion,263.28432805760343,USD,cajero,completada,1.2305395719221388,Mexico
TXN_001671,,2023-10-03,retiro,9.15970484706985,EUR,app_movil,completada,1.0034794635638573,Mexico
TXN_001672,8010.0,2024-05-12,transferencia,256.87692022340076,EUR,app_movil,completada,2.6220542138764533,Mexico
TXN_001673,8117.0,2024-09-20,transferencia,1057.9366451846338,EUR,app_movil,completada,0.7420255739306261,Peru
TXN_001674,3989.0,2024-11-06,transferencia,1189.108144878179,USD,cajero,completada,1.5333845781781583,Peru
TXN_001675,7228.0,2023-01-28,transferencia,453.0695272192622,EUR,app_movil,completada,10.844256295190144,Chile
TXN_001676,7471.0,2023-11-29,deposito,1531.3349298372636,EUR,app_movil,pendiente,1.1742025844865032,Chile
TXN_001677,3863.0,2023-01-01,pago,18381.165476072747,USD,web,completada,1.6026746837822081,Chile
TXN_001678,2177.0,2023-07-07,retiro,5263.002872559972,USD,app_movil,pendiente,1.3964322612587103,Chile
TXN_001679,5760.0,2023-02-25,deposito,184.23619555202308,EUR,app_movil,cancelada,3.2509939243254364,Argentina
TXN_001680,1011.0,2024-06-30,deposito,45.756964987581675,EUR,app_movil,completada,0.6207816959893347,Chile
TXN_001681,6252.0,2023-04-22,deposito,219.37286788700277,USD,web,completada,0.37371489556532195,Chile
TXN_001682,5399.0,2023-11-06,transferencia,97.4681688702276,EUR,web,completada,2.8056050138106667,Peru
TXN_001683,9234.0,2023-02-05,pago,793.9506628094605,MXN,cajero,completada,1.0744014386343115,Chile
TXN_001684,6445.0,2024-03-14,deposito,68.59431714549854,UNKNOWN,cajero,pendiente,4.900454209914128,Chile
TXN_001685,7570.0,2024-12-29,transferencia,361.6823538674443,EUR,app_movil,completada,2.066544160523199,Mexico
TXN_001686,9212.0,2024-08-14,transferencia,1418.026055581554,USD,web,completada,1.6618005978216606,Mexico
TXN_001687,1406.0,2024-08-17,retiro,346.8721231255628,USD,app_movil,completada,,Chile
TXN_001688,5431.0,2024-07-30,deposito,97.56601890894291,USD,app_movil,completada,,Mexico
TXN_001689,6243.0,2023-11-21,transferencia,2350.1186292089133,EUR,app_movil,completada,2.3169817078530297,Chile
TXN_001690,7542.0,2024-10-01,deposito,24.083539115333746,CLP,app_movil,completada,2.043702115469614,Mexico
TXN_001691,7936.0,2023-11-03,retiro,246.733156894355,USD,app_movil,completada,0.6237023419589983,Mexico
TXN_001692,9906.0,2024-06-17,pago,378.99005511195,EUR,app_movil,completada,5.865113925122259,Peru
TXN_001693,5146.0,2024-12-28,transferencia,413.1715936227331,EUR,web,fallida,0.7761989163460421,Mexico
TXN_001694,1140.0,2024-09-10,inversion,528.8707558358199,USD,app_movil,completada,0.330294069896318,Mexico
TXN_001695,5882.0,2023-04-19,pago,1007.9357733778365,EUR,web,cancelada,8.716800682850856,Mexico
TXN_001696,7012.0,2024-01-07,transferencia,382.5612768810435,CLP,app_movil,completada,2.742782170363992,Chile
TXN_001697,1963.0,2023-12-23,pago,232.27280785861288,CLP,app_movil,completada,1.0715583887536757,Chile
TXN_001698,8151.0,2023-06-30,retiro,218.90021418973566,CLP,app_movil,completada,5.495134560062632,Colombia
TXN_001699,9564.0,2023-12-22,transferencia,161.21297178132667,USD,app_movil,completada,0.191078635714521,Chile
TXN_001700,4610.0,2024-11-06,transferencia,1314.6358504995478,CLP,app_movil,completada,0.18348776934081043,Colombia
TXN_001701,7894.0,2023-03-09,transferencia,152.96471605620874,USD,web,completada,2.2942464010242927,Chile
TXN_001702,8311.0,2023-10-19,inversion,1436.7755257061442,CLP,web,pendiente,0.3919617601975879,Peru
TXN_001703,1105.0,2024-11-22,transferencia,415.091352864188,MXN,app_movil,completada,4.981193982872435,Argentina
TXN_001704,6539.0,2023-06-30,deposito,184.5864264267007,USD,app_movil,fallida,3.669657653090632,Chile
TXN_001705,7787.0,2024-04-10,inversion,1020.0539771127933,EUR,cajero,completada,0.7316251997524017,Mexico
TXN_001706,3137.0,2024-03-09,transferencia,135.47933411279647,EUR,app_movil,cancelada,4.3935618323854255,Mexico
TXN_001707,5445.0,2024-04-08,inversion,1050.7674291524029,CLP,app_movil,completada,0.08766906993257298,Peru
TXN_001708,4530.0,2024-11-11,inversion,555.067196830502,USD,,completada,1.5909705488459547,Chile
TXN_001709,2286.0,2024-06-17,retiro,164.9286516866078,MXN,web,completada,5.48412752975547,Colombia
TXN_001710,8052.0,2023-03-07,transferencia,891.541710426059,EUR,web,pendiente,3.867332529627061,Colombia
TXN_001711,4654.0,2023-01-21,deposito,915.879301007485,USD,web,completada,0.8803408323876158,Chile
TXN_001712,8102.0,2024-09-03,retiro,2289.9365957393998,USD,app_movil,completada,0.40391522138289265,Chile
TXN_001713,3359.0,2024-01-19,inversion,1718.5230664186902,CLP,app_movil,completada,0.47281371374478837,Chile
TXN_001714,9105.0,2024-09-06,transferencia,842.952854931172,USD,app_movil,completada,,Peru
TXN_001715,9636.0,2024-07-12,retiro,74.3373541614267,USD,web,pendiente,1.8165109217922986,Chile
TXN_001716,7441.0,2023-02-08,pago,15881.028222951198,EUR,cajero,completada,,Mexico
TXN_001717,6047.0,2023-10-12,transferencia,49.13520005738712,EUR,app_movil,completada,1.0673410495736604,Chile
TXN_001718,9227.0,2024-08-24,pago,1675.54667043932,EUR,app_movil,completada,3.548473178858175,Chile
TXN_001719,6203.0,2024-08-19,retiro,770.4122223739505,USD,app_movil,pendiente,1.1751575938651944,Mexico
TXN_001720,2798.0,2023-12-02,pago,69.32367242346663,CLP,app_movil,cancelada,0.37067313302120336,Peru
TXN_001721,6291.0,2023-07-07,pago,334.80510676575545,MXN,app_movil,completada,6.19598599790804,Mexico
TXN_001722,6495.0,2024-11-01,inversion,358.47921140048607,USD,web,completada,0.6192434316822952,Colombia
TXN_001723,7284.0,2023-08-31,pago,2859.41996474569,CLP,sucursal,completada,3.203219918265867,Mexico
TXN_001724,8285.0,2023-03-14,deposito,138.38416883073157,MXN,app_movil,completada,0.4308323846557988,Colombia
TXN_001725,2300.0,2024-04-23,pago,272.348498411616,EUR,app_movil,completada,1.1004248293870225,Mexico
TXN_001726,7869.0,2024-07-14,pago,12.13259451461624,EUR,app_movil,completada,1.3483468120594242,Argentina
TXN_001727,4097.0,2023-04-11,deposito,5443.3185949238805,USD,,completada,1.3888371606854395,Mexico
TXN_001728,5616.0,2024-05-28,inversion,80.98772787434866,EUR,app_movil,completada,1.4532998363755472,Mexico
TXN_001729,1009.0,2023-06-25,pago,658.7646221087558,EUR,web,completada,0.5096491249741009,Mexico
